date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:34	343341/343341	---M--	200	added ('OK')	image/png	etag:%22749e313adfdf77af149a2cfec82dd28a%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726359/original/0SHgQufRwhQY4lvq63D4spWXddT_OlEXFQ.png?1763546765	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726359/original/0SHgQufRwhQY4lvq63D4spWXddT_OlEXFQ9216.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:35	342623/342623	---M--	200	added ('OK')	image/png	etag:%22ad51a77a252ee77d07f084b35115cf57%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726379/original/-lt7U_VwN9LJkFnrUC-WhO6HHYpuzFXmIQ.png?1763546779	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726379/original/-lt7U_VwN9LJkFnrUC-WhO6HHYpuzFXmIQ4064.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:35	331452/331452	---M--	200	added ('OK')	image/png	etag:%224c53ca99e42fd731c0cff39f191007ae%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726374/original/yvImuw-YD8Wyi_It3gHLHtAUzSI5OVpAlA.png?1763546773	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726374/original/yvImuw-YD8Wyi_It3gHLHtAUzSI5OVpAlAbfc6.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:36	995568/995568	---M--	200	added ('OK')	image/png	etag:%22ae962e60d7c694aea29dd50da29723fa%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726445/original/VruiUcx4t52jXQWXxnAZ8iwyK3hTz2LfkQ.png?1763546806	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058726445/original/VruiUcx4t52jXQWXxnAZ8iwyK3hTz2LfkQ37cc.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:36	1046668/1046668	---M--	200	added ('OK')	image/png	etag:%22a6540f593793731a57df178bbfabfd23%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058727985/original/MiqnSulsGtG2CoQfRGkeU_jICA8dlJpXFQ.png?1763547579	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058727985/original/MiqnSulsGtG2CoQfRGkeU_jICA8dlJpXFQe7d0.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:37	222499/222499	---M--	200	added ('OK')	image/png	etag:%22479cb9147be610b425a1cbae40627aeb%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728028/original/2mSXrbv1vG6Evv2co0jTxjqkPk05XKV9cw.png?1763547604	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728028/original/2mSXrbv1vG6Evv2co0jTxjqkPk05XKV9cw7081.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:37	224803/224803	---M--	200	added ('OK')	image/png	etag:%22c841fb0d8f5cc7fcd66cdfe622ad08e1%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728089/original/Lp46iTBA7uomzzVZB7LOaoVfEaxiYc1mbA.png?1763547617	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728089/original/Lp46iTBA7uomzzVZB7LOaoVfEaxiYc1mbAdeee.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:37	225344/225344	---M--	200	added ('OK')	image/png	etag:%22f63ee4a0fa0bf92561a93b339b9cb829%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728376/original/1W3uX7UCRPze92xeJ-uFrK0io20wF064sQ.png?1763547714	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728376/original/1W3uX7UCRPze92xeJ-uFrK0io20wF064sQ171e.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:38	257109/257109	---M--	200	added ('OK')	image/png	etag:%229c51ff0c2b0a89ba2a14bf31b13137e3%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728435/original/PvuNZ3kPqO8utHgvJZqgXifebzbEJTVmDQ.png?1763547764	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728435/original/PvuNZ3kPqO8utHgvJZqgXifebzbEJTVmDQf532.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:38	303096/303096	---M--	200	added ('OK')	image/png	etag:%22c7fae0540fa81b08e7818303af479ad3%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728415/original/vJOLkROU2t8pRQ4TkbI85JQDLrSYPvddAQ.png?1763547745	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728415/original/vJOLkROU2t8pRQ4TkbI85JQDLrSYPvddAQ74bf.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:39	293286/293286	---M--	200	added ('OK')	image/png	etag:%221f5ad5e694f91b56ad929aef371bb8e6%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728452/original/b-Exp7zEciHxEduwgsDJIyi1QdpM7G8TAg.png?1763547780	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728452/original/b-Exp7zEciHxEduwgsDJIyi1QdpM7G8TAgc983.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:39	297956/297956	---M--	200	added ('OK')	image/png	etag:%22f5411e23a0a8fc116b1c85ed1d54a153%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728471/original/M0VfRN00e8-yahN0LJrRj-OZEU1qYO_qsg.png?1763547791	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058728471/original/M0VfRN00e8-yahN0LJrRj-OZEU1qYO_qsg9e97.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:40	523952/523952	---M--	200	added ('OK')	image/png	etag:%22c91cd3865a442917498dbf90efb62dfe%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058727853/original/57IAR4a0G5LaEr8nS129MPNLl6qPUy8qCA.png?1763547502	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058727853/original/57IAR4a0G5LaEr8nS129MPNLl6qPUy8qCA9dfa.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:40	43/43	---MC-	200	added ('OK')	image/gif	date:Fri,%2002%20Jan%202026%2021:10:40%20GMT	https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards/hit	C:/My%20Web%20Sites/Database/help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards/hit.gif	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006954-getting-started-with-gift-cards)
15:10:40	983567/983567	---M--	200	added ('OK')	image/png	etag:%22fea34f2ce4738a70538f4610c18c8359%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776354/original/CodNO0DvawwmxlwVfxsXcN-kEMNYiDIfDQ.png?1763568733	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776354/original/CodNO0DvawwmxlwVfxsXcN-kEMNYiDIfDQ2912.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:41	780790/780790	---M--	200	added ('OK')	image/png	etag:%22c697a3774a71cf1fe0353e6f51af81f1%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776490/original/f3X8blUWnOm2mlr_5hPlHOPV1_yudbtoew.png?1763568857	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776490/original/f3X8blUWnOm2mlr_5hPlHOPV1_yudbtoew048d.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:41	555620/555620	---M--	200	added ('OK')	image/png	etag:%2204aaa60d8a4d4d329ed8d0391c0ffb14%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776781/original/kzAnRSp3ea99_Mv9vIlABKfBwk1e10umDw.png?1763568973	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776781/original/kzAnRSp3ea99_Mv9vIlABKfBwk1e10umDwce3a.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:42	485873/485873	---M--	200	added ('OK')	image/png	etag:%22398149c4494aa25d46aa14e36315f6d5%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776973/original/ipTyNlvxtuGMLbx1_5nRYO3WMfQahFn_JA.png?1763569083	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776973/original/ipTyNlvxtuGMLbx1_5nRYO3WMfQahFn_JA15a3.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:42	586424/586424	---M--	200	added ('OK')	image/png	etag:%22f14dba3ea5549044a5ed188a759e71e5%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776983/original/PihjBdPfbX6Ayz6e_lrM6xuduIEzxfD-3Q.png?1763569090	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776983/original/PihjBdPfbX6Ayz6e_lrM6xuduIEzxfD-3Qfba7.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:42	394612/394612	---M--	200	added ('OK')	image/png	etag:%2237a41d6c4e5d92ff47f1ca1320f0a06a%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777108/original/vzCMcU6q8dHBdl_olTa-QTfbtZw8sR9THw.png?1763569127	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777108/original/vzCMcU6q8dHBdl_olTa-QTfbtZw8sR9THwd961.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:43	323989/323989	---M--	200	added ('OK')	image/png	etag:%22cb0b8d4388ffb87343d12f3461734114%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777092/original/jeSwhDod5ha68K2fv4L2FdulDLDT7SvqoA.png?1763569121	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777092/original/jeSwhDod5ha68K2fv4L2FdulDLDT7SvqoA0e54.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:43	315146/315146	---M--	200	added ('OK')	image/png	etag:%226554492a9c0788a78c43ce95f6f6c5d3%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777142/original/9ufjUAWC1sge5oJHFMPN4vqRN8O1uXMxpg.png?1763569157	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777142/original/9ufjUAWC1sge5oJHFMPN4vqRN8O1uXMxpgcad1.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:43	309772/309772	---M--	200	added ('OK')	image/png	etag:%222dc4e1dc4e29adf718981da7bd996ba3%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777119/original/ANMyMNL8Krp3dbX3bHpsl3Nj9JkPQBOa7Q.png?1763569135	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777119/original/ANMyMNL8Krp3dbX3bHpsl3Nj9JkPQBOa7Qa35e.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:44	519876/519876	---M--	200	added ('OK')	image/png	etag:%2230d228daa243c81bc78a9181c3a393f8%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777126/original/DJ6Q6ozaKCqq94Ws9a6kvoVXYxgQyAdLDw.png?1763569140	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777126/original/DJ6Q6ozaKCqq94Ws9a6kvoVXYxgQyAdLDw7e47.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:44	422921/422921	---M--	200	added ('OK')	image/png	etag:%2236eba808e73ac354a916360fb13a8aed%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777130/original/Ncw8Kp1eUXdXJRwZD7a3L68hqdYsnls-1g.png?1763569145	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777130/original/Ncw8Kp1eUXdXJRwZD7a3L68hqdYsnls-1gd4f2.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:45	720391/720391	---M--	200	added ('OK')	image/png	etag:%227e7342760a55de78c3ff20ab95cf5165%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058778130/original/_D_s_cm7BWypn78k2xRu6uAVjXqP7icnug.png?1763569735	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058778130/original/_D_s_cm7BWypn78k2xRu6uAVjXqP7icnugab8a.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:45	586424/586424	---M--	200	added ('OK')	image/png	etag:%22f14dba3ea5549044a5ed188a759e71e5%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058778488/original/-w7AeLLFdjBjD4mZOlq4zEGoO8W5NS4yLg.png?1763569967	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058778488/original/-w7AeLLFdjBjD4mZOlq4zEGoO8W5NS4yLg2c77.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:45	562107/562107	---M--	200	added ('OK')	image/png	etag:%22e0fa1b8f0e6462ac4c9de09ebc31f2a5%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776824/original/6eZIQoAn2azp0RqrAEHTz0JlWLiVW7ZC7A.png?1763569023	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058776824/original/6eZIQoAn2azp0RqrAEHTz0JlWLiVW7ZC7A8f99.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:46	984322/984322	---M--	200	added ('OK')	image/png	etag:%22a6db9803c2d5b4d1ea4efde6aae2086c%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777804/original/6Juf7imZfJqh9hE2PrUpQeS4UjtrHVIcsQ.png?1763569533	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777804/original/6Juf7imZfJqh9hE2PrUpQeS4UjtrHVIcsQ8f84.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:46	408132/408132	---M--	200	added ('OK')	image/png	etag:%2249878cd1256d4f24447aa75b3d6eff8a%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777847/original/I7LLEFTaqkpSY8lG-udEiUsReX9zJQfQjA.png?1763569564	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777847/original/I7LLEFTaqkpSY8lG-udEiUsReX9zJQfQjA31bf.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:47	262924/262924	---M--	200	added ('OK')	image/png	etag:%22542f7cac6be3a0d2bf45b0f5fbb1f31b%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777878/original/95iawZfcOP83q-oTUdupAEkf6FTSOys2dA.png?1763569585	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777878/original/95iawZfcOP83q-oTUdupAEkf6FTSOys2dA12f6.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:47	428302/428302	---M--	200	added ('OK')	image/png	etag:%22387519c5b5e5ee22e7537ea4d4aa9cfd%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777890/original/oJaLqZedMgrAAPo2-m-fwj6FLtaq4T2XkA.png?1763569605	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058777890/original/oJaLqZedMgrAAPo2-m-fwj6FLtaq4T2XkA2db4.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:47	272880/272880	---M--	200	added ('OK')	image/png	etag:%22f77220ddc61d91b4e7c9521cb816f42c%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779038/original/HxFDVyB4AKpU0ZMyytTV3cMsLibdbrWHBQ.png?1763570271	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779038/original/HxFDVyB4AKpU0ZMyytTV3cMsLibdbrWHBQcca0.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:48	239261/239261	---M--	200	added ('OK')	image/png	etag:%22bc4bf9175143a3becd3663d5b0c219af%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779074/original/VZdNUyNchjE_qwiZ7a4tV7hoOU5wJE4O2w.png?1763570316	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779074/original/VZdNUyNchjE_qwiZ7a4tV7hoOU5wJE4O2w9b9b.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:48	256107/256107	---M--	200	added ('OK')	image/png	etag:%22d73e7119556f6cb2d0c2e4aa2e77acd8%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058778960/original/qcydQ37xmI683LF-vguldDYgS25MAeBp_A.png?1763570230	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058778960/original/qcydQ37xmI683LF-vguldDYgS25MAeBp_Ab89e.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:49	530567/530567	---M--	200	added ('OK')	image/png	etag:%2202bd03c74a067a428d80317f83f5c40a%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779244/original/GQrwC5QPCKw46pGhLc-E1ZfpvbJgnEhpbA.png?1763570435	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779244/original/GQrwC5QPCKw46pGhLc-E1ZfpvbJgnEhpbA034a.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:49	255187/255187	---M--	200	added ('OK')	image/png	etag:%22f84af409c26e7d271510cf130d8b1da7%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779263/original/Z6qw0Rpi5kiA2rM7IEQ-bqjeRO8s2rdF6g.png?1763570448	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779263/original/Z6qw0Rpi5kiA2rM7IEQ-bqjeRO8s2rdF6g6a3f.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:49	344131/344131	---M--	200	added ('OK')	image/png	etag:%2270b41b8539098b3de4d9a74fe977c999%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779306/original/nv3M6ViX9D_z2DIW6NX2euxDztcCcZka5Q.png?1763570496	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779306/original/nv3M6ViX9D_z2DIW6NX2euxDztcCcZka5Qcb33.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:50	195902/195902	---M--	200	added ('OK')	image/png	etag:%22117e9fcdc2878e73ebe00d411825c3b9%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779362/original/tQsWkqrsqusucUBqiswtlc86IVO5gtNE0A.png?1763570529	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779362/original/tQsWkqrsqusucUBqiswtlc86IVO5gtNE0A604c.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:50	387740/387740	---M--	200	added ('OK')	image/png	etag:%226360a49802eb19a6542d6f49d1f39cc0%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779430/original/_VecX2RYABKAR529GTYxv3Kq0tMPAvWIIA.png?1763570556	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779430/original/_VecX2RYABKAR529GTYxv3Kq0tMPAvWIIAcd62.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:51	181782/181782	---M--	200	added ('OK')	image/png	etag:%22fc400f37b830a41f69737311c3690856%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779502/original/FAqwbFCYZ2sujKKpYcr7WltIdt0UghBvjQ.png?1763570596	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779502/original/FAqwbFCYZ2sujKKpYcr7WltIdt0UghBvjQ452e.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:51	300379/300379	---M--	200	added ('OK')	image/png	etag:%22472cdeb48a572da3f698340286cde1ce%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779627/original/Ep12VYXNOhFoCttTDK3FZy364fLJDQlC2Q.png?1763570691	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058779627/original/Ep12VYXNOhFoCttTDK3FZy364fLJDQlC2Q909c.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:51	43/43	---MC-	200	added ('OK')	image/gif	date:Fri,%2002%20Jan%202026%2021:10:52%20GMT	https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards/hit	C:/My%20Web%20Sites/Database/help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards/hit.gif	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006985-how-to-sell-gift-cards)
15:10:52	982441/982441	---M--	200	added ('OK')	image/png	etag:%22ba739fb0ce644055797bed4b976ced4e%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780631/original/mpUdc7A5xWMtM90AZP6WSQe3ROoTVeowfw.png?1763571331	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780631/original/mpUdc7A5xWMtM90AZP6WSQe3ROoTVeowfwafd0.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006988-how-to-send-gift-cards)
15:10:52	983567/983567	---M--	200	added ('OK')	image/png	etag:%22fea34f2ce4738a70538f4610c18c8359%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780577/original/K-hpS_mxRAutl4_WIzievGBCfzTuWpvkMQ.png?1763571255	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780577/original/K-hpS_mxRAutl4_WIzievGBCfzTuWpvkMQec50.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006988-how-to-send-gift-cards)
15:10:52	227650/227650	---M--	200	added ('OK')	image/png	etag:%22b44fe1aa51db29300db65f0b7de84e30%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780801/original/3bd7nyTCqSrsTomX7wAfbXjfkqxTZtv9MQ.png?1763571416	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780801/original/3bd7nyTCqSrsTomX7wAfbXjfkqxTZtv9MQ7952.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006988-how-to-send-gift-cards)
15:10:53	234309/234309	---M--	200	added ('OK')	image/png	etag:%22a83540a3e43216fefa3c9b2b9df5573e%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780806/original/TaElWoGikI48ZaJ4t5JWJntEudcp3if8lw.png?1763571423	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780806/original/TaElWoGikI48ZaJ4t5JWJntEudcp3if8lw977b.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006988-how-to-send-gift-cards)
15:10:53	339591/339591	---M--	200	added ('OK')	image/png	etag:%223a4b43ab6a38c4a53eb8b6c82e79e446%22	https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780977/original/tQkPDEJ0UCga7dwbhamrSSjyfhRgjwYkxw.png?1763571484	C:/My%20Web%20Sites/Database/s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/155058780977/original/tQkPDEJ0UCga7dwbhamrSSjyfhRgjwYkxw3963.png	(from https://help.leadconnectorhq.com/support/solutions/articles/155000006988-how-to-send-gift-cards)
